#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## XX_XXkeV: Photon flux in XX - XX keV, with unit of (number of photons)/cm^2/s.
## XX_XXkeV_low: The lower limit of photon flux in XX - XX keV (90% confidence region).
## XX_XXkeV_hi: The upper limit of photon flux in XX - XX keV (90% confidence region).
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec.
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB081101    |    333320    | 2.529430e-01 | 1.782660e-01 | 3.353580e-01 | 3.151040e-01 | 2.527520e-01 | 3.765890e-01 | 2.855390e-01 | 2.311240e-01 | 3.394490e-01 | 1.544350e-01 | 1.119180e-01 | 2.012110e-01 | 4.498070e-01 | 2.969080e-01 | 6.458290e-01 | 1.008020e+00 | 8.342330e-01 | 1.182340e+00 | 1.303350e+00 | 1.071980e+00 | 1.541960e+00 | 1 | -0.388000 | 0.612000 |  
GRB081029    |    332931    | 1.718570e-01 | 8.280330e-02 | 2.719030e-01 | 1.501930e-01 | 9.328970e-02 | 2.068740e-01 | 8.999520e-02 | 4.260930e-02 | 1.383860e-01 | 3.482890e-02 | 1.132080e-02 | 6.845180e-02 | 8.122690e-02 | 0.000000e+00 | 1.947750e-01 | 4.468720e-01 | 2.785390e-01 | 6.154390e-01 | 4.932740e-01 | 3.066360e-01 | 6.826110e-01 | 1 | 20.572000 | 21.572000 |  
GRB081028A   |    332851    | 2.065700e-01 | 1.403410e-01 | 2.775790e-01 | 1.914830e-01 | 1.499210e-01 | 2.328400e-01 | 1.229630e-01 | 8.498060e-02 | 1.609170e-01 | 5.036290e-02 | 2.847590e-02 | 7.728770e-02 | 1.215620e-01 | 6.075000e-02 | 2.107850e-01 | 5.713770e-01 | 4.490360e-01 | 6.937700e-01 | 6.425720e-01 | 5.016720e-01 | 7.857170e-01 | 1 | 73.724000 | 74.724000 |  
GRB081025    |  00035650186 | 3.910570e-01 | 3.248910e-01 | 4.615470e-01 | 5.964870e-01 | 5.335070e-01 | 6.586110e-01 | 6.822690e-01 | 6.258830e-01 | 7.382920e-01 | 4.437120e-01 | 3.867530e-01 | 5.028380e-01 | 1.491570e+00 | 1.231220e+00 | 1.788010e+00 | 2.113520e+00 | 1.945710e+00 | 2.281600e+00 | 3.161380e+00 | 2.871230e+00 | 3.465540e+00 | 1 | 3.340000 | 4.340000 |  
GRB081024A   |    332516    | 2.580660e-01 | 1.996280e-01 | 3.206010e-01 | 3.343070e-01 | 2.871790e-01 | 3.802200e-01 | 3.169290e-01 | 2.761380e-01 | 3.570910e-01 | 1.776910e-01 | 1.421210e-01 | 2.159230e-01 | 5.315850e-01 | 3.945180e-01 | 6.988010e-01 | 1.086990e+00 | 9.617270e-01 | 1.212600e+00 | 1.440880e+00 | 1.264870e+00 | 1.623340e+00 | 1 | -0.732000 | 0.268000 |  
GRB081022    |    332399    | 2.214280e-01 | 1.387840e-01 | 3.097030e-01 | 2.041080e-01 | 1.543310e-01 | 2.535500e-01 | 1.302080e-01 | 8.207960e-02 | 1.776530e-01 | 5.304270e-02 | 2.581070e-02 | 8.805170e-02 | 1.275990e-01 | 5.332070e-02 | 2.466110e-01 | 6.087890e-01 | 4.623390e-01 | 7.552660e-01 | 6.833520e-01 | 5.134370e-01 | 8.569430e-01 | 1 | 57.176000 | 58.176000 |  
GRB081017    |    331964    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB081016B   |    331856    | 7.406720e-02 | 3.894430e-02 | 1.191600e-01 | 1.338510e-01 | 9.045490e-02 | 1.771140e-01 | 1.857400e-01 | 1.520860e-01 | 2.193780e-01 | 1.404450e-01 | 1.020910e-01 | 1.813990e-01 | 5.370940e-01 | 3.348090e-01 | 8.301280e-01 | 5.341040e-01 | 4.290100e-01 | 6.404310e-01 | 9.307410e-01 | 7.261340e-01 | 1.185090e+00 | 1 | 0.504000 | 1.504000 |  
GRB081012    |    331475    | 2.217680e-01 | 1.337690e-01 | 3.253860e-01 | 3.385270e-01 | 2.474830e-01 | 4.276870e-01 | 3.875530e-01 | 3.107740e-01 | 4.637160e-01 | 2.522190e-01 | 1.795580e-01 | 3.307890e-01 | 8.483460e-01 | 5.338200e-01 | 1.272970e+00 | 1.200070e+00 | 9.605380e-01 | 1.441020e+00 | 1.796170e+00 | 1.416980e+00 | 2.211340e+00 | 1 | 0.464000 | 1.464000 |  
GRB081011    |    331332    | 9.483330e-02 | 5.110880e-02 | 1.463780e-01 | 1.190560e-01 | 8.175030e-02 | 1.551090e-01 | 1.088520e-01 | 7.516240e-02 | 1.417140e-01 | 5.929440e-02 | 3.311230e-02 | 9.042780e-02 | 1.736130e-01 | 8.224960e-02 | 3.154220e-01 | 3.820360e-01 | 2.803820e-01 | 4.840380e-01 | 4.963510e-01 | 3.578700e-01 | 6.464030e-01 | 1 | 1.084000 | 2.084000 |  
GRB081008    |    331093    | 3.788630e-01 | 3.016710e-01 | 4.612730e-01 | 4.185850e-01 | 3.649650e-01 | 4.714950e-01 | 3.300010e-01 | 2.836470e-01 | 3.757910e-01 | 1.596340e-01 | 1.252450e-01 | 1.969740e-01 | 4.294610e-01 | 3.144270e-01 | 5.686000e-01 | 1.287090e+00 | 1.137790e+00 | 1.436710e+00 | 1.556910e+00 | 1.374480e+00 | 1.741800e+00 | 1 | 7.524000 | 8.524000 |  
GRB081007    |    330856    | 1.407740e+00 | 1.156950e+00 | 1.669220e+00 | 9.376780e-01 | 8.209700e-01 | 1.054060e+00 | 4.071390e-01 | 3.169710e-01 | 4.980140e-01 | 1.206390e-01 | 8.142010e-02 | 1.664890e-01 | 2.432490e-01 | 1.531020e-01 | 3.592740e-01 | 2.873200e+00 | 2.512870e+00 | 3.234070e+00 | 2.995810e+00 | 2.625460e+00 | 3.366170e+00 | 1 | 0.652000 | 1.652000 |  
GRB080928    |    326115    | 6.875370e-01 | 6.074070e-01 | 7.704030e-01 | 6.902810e-01 | 6.399500e-01 | 7.403670e-01 | 4.867230e-01 | 4.412940e-01 | 5.319040e-01 | 2.151200e-01 | 1.840560e-01 | 2.481050e-01 | 5.448750e-01 | 4.472540e-01 | 6.550020e-01 | 2.079660e+00 | 1.934460e+00 | 2.224950e+00 | 2.409400e+00 | 2.237950e+00 | 2.581920e+00 | 1 | 202.828000 | 203.828000 |  
GRB080919    |    325268    | 1.830920e-01 | 1.260270e-01 | 2.473060e-01 | 2.519670e-01 | 2.014300e-01 | 3.012500e-01 | 2.561060e-01 | 2.159220e-01 | 2.958390e-01 | 1.517530e-01 | 1.152660e-01 | 1.915880e-01 | 4.735840e-01 | 3.261120e-01 | 6.656700e-01 | 8.429190e-01 | 7.132210e-01 | 9.734490e-01 | 1.164750e+00 | 9.821680e-01 | 1.357060e+00 | 1 | -0.074000 | 0.926000 |  
GRB080916B   |    324907    | 1.160440e-01 | 4.246490e-02 | 2.111000e-01 | 1.613260e-01 | 8.901210e-02 | 2.265050e-01 | 1.658990e-01 | 1.120120e-01 | 2.169500e-01 | 9.921280e-02 | 5.071390e-02 | 1.574170e-01 | 3.118610e-01 | 1.275360e-01 | 6.562200e-01 | 5.424810e-01 | 3.735190e-01 | 7.124490e-01 | 7.550820e-01 | 5.208940e-01 | 1.034440e+00 | 1 | 1.392000 | 2.392000 |  
GRB080916A   |    324895    | 5.573280e-01 | 4.922060e-01 | 6.252500e-01 | 7.910280e-01 | 7.325200e-01 | 8.491140e-01 | 8.330850e-01 | 7.810430e-01 | 8.849270e-01 | 5.076930e-01 | 4.597710e-01 | 5.569850e-01 | 1.619630e+00 | 1.414870e+00 | 1.842930e+00 | 2.689120e+00 | 2.528690e+00 | 2.849710e+00 | 3.801060e+00 | 3.553780e+00 | 4.053600e+00 | 1 | 1.252000 | 2.252000 |  
GRB080915B   |    324805    | 3.284750e+00 | 3.078420e+00 | 3.495450e+00 | 2.890050e+00 | 2.778250e+00 | 3.001590e+00 | 1.745460e+00 | 1.658380e+00 | 1.832390e+00 | 6.799050e-01 | 6.260250e-01 | 7.356950e-01 | 1.591760e+00 | 1.435350e+00 | 1.758590e+00 | 8.600130e+00 | 8.270900e+00 | 8.929900e+00 | 9.511960e+00 | 9.164200e+00 | 9.859720e+00 | 1 | 0.176000 | 1.176000 |  
GRB080915A   |    324744    | 1.511200e-01 | 8.175210e-02 | 2.300110e-01 | 1.532190e-01 | 1.071620e-01 | 1.976340e-01 | 1.092810e-01 | 6.665610e-02 | 1.503040e-01 | 4.874990e-02 | 2.221580e-02 | 8.289150e-02 | 1.242250e-01 | 4.719340e-02 | 2.546910e-01 | 4.623710e-01 | 3.335680e-01 | 5.916460e-01 | 5.378480e-01 | 3.849380e-01 | 6.956420e-01 | 1 | 3.044000 | 4.044000 |  
GRB080913    |    324561    | 4.120530e-01 | 2.954240e-01 | 5.392800e-01 | 4.467780e-01 | 3.610040e-01 | 5.314930e-01 | 3.446090e-01 | 2.756400e-01 | 4.128330e-01 | 1.637810e-01 | 1.166370e-01 | 2.157180e-01 | 4.353360e-01 | 2.839710e-01 | 6.268000e-01 | 1.367230e+00 | 1.125620e+00 | 1.609770e+00 | 1.638770e+00 | 1.354360e+00 | 1.925040e+00 | 1 | 0.128000 | 1.128000 |  
GRB080906    |    323984    | 3.136340e-01 | 2.313500e-01 | 4.023920e-01 | 3.352410e-01 | 2.774080e-01 | 3.923410e-01 | 2.543120e-01 | 2.040720e-01 | 3.040360e-01 | 1.192600e-01 | 8.467310e-02 | 1.580780e-01 | 3.141210e-01 | 2.041580e-01 | 4.559360e-01 | 1.022440e+00 | 8.582040e-01 | 1.187010e+00 | 1.217300e+00 | 1.019410e+00 | 1.418000e+00 | 1 | 8.240000 | 9.240000 |  
GRB080905B   |    323898    | 5.113240e-01 | 3.618590e-01 | 6.771560e-01 | 5.336730e-01 | 4.336660e-01 | 6.311610e-01 | 3.937410e-01 | 3.183810e-01 | 4.670800e-01 | 1.805320e-01 | 1.278250e-01 | 2.383520e-01 | 4.684210e-01 | 3.015020e-01 | 6.814640e-01 | 1.619270e+00 | 1.345850e+00 | 1.894360e+00 | 1.907160e+00 | 1.604780e+00 | 2.210290e+00 | 1 | 2.456000 | 3.456000 |  
GRB080905A   |    323870    | 2.132760e-01 | 1.441660e-01 | 2.925030e-01 | 3.390090e-01 | 2.659890e-01 | 4.110720e-01 | 4.064830e-01 | 3.497880e-01 | 4.629960e-01 | 2.743090e-01 | 2.188030e-01 | 3.326170e-01 | 9.507920e-01 | 6.898580e-01 | 1.278130e+00 | 1.233080e+00 | 1.047600e+00 | 1.419960e+00 | 1.909560e+00 | 1.618520e+00 | 2.220550e+00 | 1 | 0.040000 | 1.040000 |  
GRB080903    |    323542    | 1.993490e-01 | 1.482460e-01 | 2.545170e-01 | 2.462210e-01 | 2.046130e-01 | 2.872990e-01 | 2.209170e-01 | 1.814490e-01 | 2.600830e-01 | 1.185450e-01 | 8.761580e-02 | 1.527830e-01 | 3.432670e-01 | 2.327660e-01 | 4.837020e-01 | 7.850280e-01 | 6.661990e-01 | 9.039580e-01 | 1.009780e+00 | 8.450680e-01 | 1.181440e+00 | 1 | -2.796000 | -1.796000 |  
GRB080822B   |    321376    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB080810    |    319584    | 5.371590e-01 | 4.460370e-01 | 6.330790e-01 | 6.324570e-01 | 5.676230e-01 | 6.962750e-01 | 5.368520e-01 | 4.759010e-01 | 5.969830e-01 | 2.755720e-01 | 2.262740e-01 | 3.285400e-01 | 7.728080e-01 | 5.973040e-01 | 9.802740e-01 | 1.982040e+00 | 1.802780e+00 | 2.161560e+00 | 2.479280e+00 | 2.237940e+00 | 2.727180e+00 | 1 | 24.680000 | 25.680000 |  
GRB080805    |    319036    | 1.523140e-01 | 1.139210e-01 | 1.952180e-01 | 2.665830e-01 | 2.224580e-01 | 3.105950e-01 | 3.567160e-01 | 3.172320e-01 | 3.961610e-01 | 2.622240e-01 | 2.207260e-01 | 3.053780e-01 | 9.780940e-01 | 7.636130e-01 | 1.232910e+00 | 1.037840e+00 | 9.189210e-01 | 1.157210e+00 | 1.753730e+00 | 1.523140e+00 | 2.003090e+00 | 1 | 2.300000 | 3.300000 |  
GRB080804    |    319016    | 8.798400e-01 | 6.560040e-01 | 1.124710e+00 | 9.912500e-01 | 8.280990e-01 | 1.151590e+00 | 7.994280e-01 | 6.723960e-01 | 9.245320e-01 | 3.938390e-01 | 2.993140e-01 | 4.958430e-01 | 1.073000e+00 | 7.526390e-01 | 1.466200e+00 | 3.064350e+00 | 2.619860e+00 | 3.511100e+00 | 3.743500e+00 | 3.221040e+00 | 4.269290e+00 | 1 | 1.604000 | 2.604000 |  
GRB080802    |    318832    | 1.376500e-01 | 7.284670e-02 | 2.134880e-01 | 1.651750e-01 | 1.145180e-01 | 2.129630e-01 | 1.433270e-01 | 9.992540e-02 | 1.852840e-01 | 7.488000e-02 | 4.150650e-02 | 1.161880e-01 | 2.126710e-01 | 9.958680e-02 | 3.997410e-01 | 5.210300e-01 | 3.894870e-01 | 6.534630e-01 | 6.588120e-01 | 4.886880e-01 | 8.424820e-01 | 1 | 1.708000 | 2.708000 |  
GRB080727C   |    318170    | 5.322680e-01 | 4.596590e-01 | 6.082890e-01 | 7.009390e-01 | 6.401450e-01 | 7.611940e-01 | 6.772230e-01 | 6.220150e-01 | 7.321000e-01 | 3.854650e-01 | 3.378670e-01 | 4.350610e-01 | 1.166420e+00 | 9.785690e-01 | 1.375910e+00 | 2.295890e+00 | 2.126600e+00 | 2.465320e+00 | 3.076780e+00 | 2.831730e+00 | 3.327130e+00 | 1 | 15.232000 | 16.232000 |  
GRB080727B   |    318101    | 1.536890e+00 | 1.411430e+00 | 1.666440e+00 | 2.217900e+00 | 2.107160e+00 | 2.328060e+00 | 2.380760e+00 | 2.286470e+00 | 2.474780e+00 | 1.472860e+00 | 1.380940e+00 | 1.566420e+00 | 4.755080e+00 | 4.346570e+00 | 5.189050e+00 | 7.608410e+00 | 7.315440e+00 | 7.901670e+00 | 1.089060e+01 | 1.043100e+01 | 1.135800e+01 | 1 | -0.040000 | 0.960000 |  
GRB080727A   |    318094    | 2.926380e-02 | 0.000000e+00 | 9.507320e-02 | 6.461010e-02 | 0.000000e+00 | 1.255800e-01 | 1.124860e-01 | 0.000000e+00 | 4.241550e-02 | 1.012590e-01 | 4.917900e-02 | 1.557190e-01 | 4.557610e-01 | 3.544590e-01 | 1.859500e+00 | 3.075940e-01 | 0.000000e+00 | 3.976250e-01 | 6.605180e-01 | 3.769860e-01 | 2.071290e+00 | 1 | 1.204000 | 2.204000 |  
GRB080725    |    317888    | 6.683600e-01 | 5.439650e-01 | 8.000760e-01 | 7.576080e-01 | 6.665420e-01 | 8.476920e-01 | 6.153600e-01 | 5.378270e-01 | 6.921320e-01 | 3.048960e-01 | 2.471490e-01 | 3.664800e-01 | 8.339920e-01 | 6.366710e-01 | 1.065110e+00 | 2.346220e+00 | 2.091090e+00 | 2.601790e+00 | 2.875300e+00 | 2.559760e+00 | 3.194150e+00 | 1 | 3.548000 | 4.548000 |  
GRB080723A   |    317662    | 3.105780e-01 | 2.405760e-01 | 3.845240e-01 | 3.116960e-01 | 2.648910e-01 | 3.582100e-01 | 2.196930e-01 | 1.781110e-01 | 2.612780e-01 | 9.707020e-02 | 7.026980e-02 | 1.274030e-01 | 2.458120e-01 | 1.646500e-01 | 3.493410e-01 | 9.390170e-01 | 8.029630e-01 | 1.075200e+00 | 1.087760e+00 | 9.267420e-01 | 1.250750e+00 | 1 | -0.132000 | 0.868000 |  
GRB080721    |    317508    | 1.316410e-03 | 7.243450e-04 | 3.657310e-03 | 1.488850e-02 | 8.975280e-03 | 3.776650e-02 | 1.588600e-01 | 1.015550e-01 | 3.531910e-01 | 5.360120e-01 | 3.489430e-01 | 1.070020e+00 | 1.248470e+01 | 8.822770e+00 | 2.211720e+01 | 7.110330e-01 | 4.602790e-01 | 1.464330e+00 | 1.264790e+01 | 8.933740e+00 | 2.251200e+01 | 1 | -0.148000 | 0.852000 |  
GRB080714    |    316910    | 1.020580e+00 | 8.888300e-01 | 1.158130e+00 | 1.297140e+00 | 1.193120e+00 | 1.400050e+00 | 1.202970e+00 | 1.114210e+00 | 1.291030e+00 | 6.627600e-01 | 5.865580e-01 | 7.416890e-01 | 1.956910e+00 | 1.661940e+00 | 2.283500e+00 | 4.183450e+00 | 3.901490e+00 | 4.465870e+00 | 5.477600e+00 | 5.094030e+00 | 5.866800e+00 | 1 | -0.344000 | 0.656000 |  
GRB080710    |    316534    | 3.765980e-01 | 2.723580e-01 | 4.849410e-01 | 3.096630e-01 | 2.451590e-01 | 3.740780e-01 | 1.726770e-01 | 1.156740e-01 | 2.323270e-01 | 6.299240e-02 | 3.450560e-02 | 9.979840e-02 | 1.419220e-01 | 6.944960e-02 | 2.511970e-01 | 9.219260e-01 | 7.306590e-01 | 1.113250e+00 | 1.000820e+00 | 7.857790e-01 | 1.219950e+00 | 1 | 0.888000 | 1.888000 |  
GRB080707    |    316204    | 5.074090e-01 | 4.147840e-01 | 6.022430e-01 | 3.463930e-01 | 2.948510e-01 | 3.972500e-01 | 1.548880e-01 | 1.121430e-01 | 2.000930e-01 | 4.703790e-02 | 2.876340e-02 | 7.012580e-02 | 9.601320e-02 | 5.401340e-02 | 1.551520e-01 | 1.055720e+00 | 9.076630e-01 | 1.203840e+00 | 1.104700e+00 | 9.455250e-01 | 1.265270e+00 | 1 | 0.216000 | 1.216000 |  
GRB080703    |    315819    | 2.599590e-01 | 1.709100e-01 | 3.585460e-01 | 3.024170e-01 | 2.318430e-01 | 3.715970e-01 | 2.531470e-01 | 1.975090e-01 | 3.082200e-01 | 1.285000e-01 | 8.839030e-02 | 1.732420e-01 | 3.575060e-01 | 2.219530e-01 | 5.369100e-01 | 9.440210e-01 | 7.499140e-01 | 1.139240e+00 | 1.173020e+00 | 9.382210e-01 | 1.410360e+00 | 1 | 0.044000 | 1.044000 |  
GRB080702A   |    315710    | 1.288020e-01 | 6.712040e-02 | 2.003160e-01 | 1.491580e-01 | 9.949320e-02 | 1.975000e-01 | 1.241990e-01 | 7.876300e-02 | 1.687840e-01 | 6.277760e-02 | 3.122920e-02 | 1.017370e-01 | 1.741370e-01 | 7.260300e-02 | 3.382260e-01 | 4.649350e-01 | 3.251990e-01 | 6.049760e-01 | 5.762890e-01 | 3.965330e-01 | 7.669400e-01 | 1 | -0.228000 | 0.772000 |  
GRB080702B   |  00315630003 | 1.503270e-01 | 8.249370e-02 | 2.303030e-01 | 1.960770e-01 | 1.356530e-01 | 2.544080e-01 | 1.873630e-01 | 1.368550e-01 | 2.367880e-01 | 1.057120e-01 | 6.456910e-02 | 1.526250e-01 | 3.177510e-01 | 1.671770e-01 | 5.391530e-01 | 6.394760e-01 | 4.790840e-01 | 8.010760e-01 | 8.515150e-01 | 6.343290e-01 | 1.081890e+00 | 1 | 1.780000 | 2.780000 |  
GRB080701    |    315615    | 1.122660e+00 | 9.832990e-01 | 1.264860e+00 | 7.623710e-01 | 6.899240e-01 | 8.346210e-01 | 3.387510e-01 | 2.823830e-01 | 3.968090e-01 | 1.023360e-01 | 7.739710e-02 | 1.308410e-01 | 2.083480e-01 | 1.500270e-01 | 2.796750e-01 | 2.326100e+00 | 2.109590e+00 | 2.542620e+00 | 2.432100e+00 | 2.204130e+00 | 2.660370e+00 | 1 | -0.104000 | 0.896000 |  
GRB080623    |    315080    | 5.380400e-01 | 4.115000e-01 | 6.734320e-01 | 6.149980e-01 | 5.195640e-01 | 7.093280e-01 | 5.043940e-01 | 4.186160e-01 | 5.893270e-01 | 2.518710e-01 | 1.889970e-01 | 3.207570e-01 | 6.927180e-01 | 4.806850e-01 | 9.551470e-01 | 1.909290e+00 | 1.637850e+00 | 2.181070e+00 | 2.350140e+00 | 2.003650e+00 | 2.703750e+00 | 1 | 7.228000 | 8.228000 |  
GRB080613B   |    313954    | 4.784760e-01 | 4.102450e-01 | 5.505990e-01 | 7.576250e-01 | 6.908120e-01 | 8.237430e-01 | 9.044260e-01 | 8.459070e-01 | 9.627020e-01 | 6.082350e-01 | 5.466410e-01 | 6.716360e-01 | 2.102140e+00 | 1.805710e+00 | 2.432090e+00 | 2.748760e+00 | 2.573450e+00 | 2.924370e+00 | 4.242670e+00 | 3.925580e+00 | 4.573860e+00 | 1 | 2.228000 | 3.228000 |  
GRB080607    |    313417    | 4.305430e+00 | 3.900650e+00 | 4.724130e+00 | 6.573350e+00 | 6.188750e+00 | 6.955270e+00 | 7.526790e+00 | 7.161870e+00 | 7.890250e+00 | 4.899170e+00 | 4.534490e+00 | 5.270570e+00 | 1.648030e+01 | 1.480530e+01 | 1.827280e+01 | 2.330470e+01 | 2.223770e+01 | 2.437200e+01 | 3.488590e+01 | 3.299250e+01 | 3.682570e+01 | 1 | 1.504000 | 2.504000 |  
GRB080605    |    313299    | 1.575140e-03 | N/A | N/A | 1.912600e-02 | N/A | N/A | 2.527430e-01 | N/A | N/A | 8.667160e-01 | N/A | N/A | 2.229550e+01 | N/A | N/A | 9.396850e-01 | N/A | N/A | 2.206700e+01 | N/A | N/A | 1 | 7.572000 | 8.572000 |  
GRB080604    |    313116    | 1.074720e-01 | 5.447240e-02 | 1.703820e-01 | 1.223260e-01 | 8.134120e-02 | 1.616570e-01 | 9.983440e-02 | 6.468110e-02 | 1.338380e-01 | 4.965570e-02 | 2.499090e-02 | 8.008770e-02 | 1.361890e-01 | 5.726530e-02 | 2.657720e-01 | 3.792880e-01 | 2.684680e-01 | 4.908950e-01 | 4.658200e-01 | 3.288690e-01 | 6.087960e-01 | 1 | -3.036000 | -2.036000 |  
GRB080603B   |    313087    | 8.535150e-01 | 7.727590e-01 | 9.370260e-01 | 1.091910e+00 | 1.029720e+00 | 1.153620e+00 | 1.020300e+00 | 9.642380e-01 | 1.076010e+00 | 5.655040e-01 | 5.156800e-01 | 6.168890e-01 | 1.677240e+00 | 1.481880e+00 | 1.889270e+00 | 3.531230e+00 | 3.362140e+00 | 3.700490e+00 | 4.642960e+00 | 4.400960e+00 | 4.889100e+00 | 1 | 0.960000 | 1.960000 |  
GRB080602    |    312958    | 4.545670e-01 | 3.791140e-01 | 5.351400e-01 | 7.394040e-01 | 6.612840e-01 | 8.169460e-01 | 9.102220e-01 | 8.418430e-01 | 9.784530e-01 | 6.270330e-01 | 5.569210e-01 | 6.992670e-01 | 2.211360e+00 | 1.868340e+00 | 2.596840e+00 | 2.731220e+00 | 2.522780e+00 | 2.940070e+00 | 4.315540e+00 | 3.942220e+00 | 4.705980e+00 | 1 | 59.596000 | 60.596000 |  
GRB080524    |    312277    | 1.470450e-01 | 6.182990e-02 | 2.527310e-01 | 1.821060e-01 | 1.064930e-01 | 2.548220e-01 | 1.638950e-01 | 1.029300e-01 | 2.237050e-01 | 8.816210e-02 | 4.322160e-02 | 1.435080e-01 | 2.557770e-01 | 1.033080e-01 | 5.185620e-01 | 5.812080e-01 | 3.804320e-01 | 7.843880e-01 | 7.487950e-01 | 4.968180e-01 | 1.018350e+00 | 1 | 1.900000 | 2.900000 |  
GRB080523    |    312242    | 9.319380e-02 | 4.662900e-02 | 1.461720e-01 | 9.376820e-02 | 5.805060e-02 | 1.293320e-01 | 6.626520e-02 | 3.512390e-02 | 9.853040e-02 | 2.935480e-02 | 1.165030e-02 | 5.327250e-02 | 7.437610e-02 | 0.000000e+00 | 1.615840e-01 | 2.825960e-01 | 1.770140e-01 | 3.882860e-01 | 3.276630e-01 | 2.019520e-01 | 4.582840e-01 | 1 | 8.388000 | 9.388000 |  
GRB080520    |    312047    | 2.784350e-01 | 1.923300e-01 | 3.661990e-01 | 1.487740e-01 | 9.954780e-02 | 1.946750e-01 | 4.957680e-02 | 2.114860e-02 | 8.420620e-02 | 1.174830e-02 | 0.000000e+00 | 2.663600e-02 | 2.137530e-02 | 0.000000e+00 | 5.594350e-02 | 4.885340e-01 | 3.590090e-01 | 6.182620e-01 | 4.981530e-01 | 3.643130e-01 | 6.332220e-01 | 1 | 0.020000 | 1.020000 |  
GRB080517    |    311874    | 2.344790e-01 | 1.443840e-01 | 3.309450e-01 | 2.004830e-01 | 1.421190e-01 | 2.588450e-01 | 1.170600e-01 | 6.809340e-02 | 1.685180e-01 | 4.435930e-02 | 1.987770e-02 | 7.765020e-02 | 1.021690e-01 | 3.955050e-02 | 2.064940e-01 | 5.963840e-01 | 4.227690e-01 | 7.700000e-01 | 6.542360e-01 | 4.600090e-01 | 8.524770e-01 | 1 | 3.884000 | 4.884000 |  
GRB080516    |    311762    | 5.426960e-01 | 4.151350e-01 | 6.786520e-01 | 5.603880e-01 | 4.720940e-01 | 6.477880e-01 | 4.083200e-01 | 3.364200e-01 | 4.795370e-01 | 1.853360e-01 | 1.378090e-01 | 2.374450e-01 | 4.776930e-01 | 3.296700e-01 | 6.598050e-01 | 1.696740e+00 | 1.444830e+00 | 1.949240e+00 | 1.989090e+00 | 1.697540e+00 | 2.282030e+00 | 1 | 0.052000 | 1.052000 |  
GRB080515    |    311658    | 1.537720e+00 | 1.124430e+00 | 1.969250e+00 | 1.136820e+00 | 9.079520e-01 | 1.364740e+00 | 5.588770e-01 | 3.673670e-01 | 7.560000e-01 | 1.836810e-01 | 9.683750e-02 | 2.951430e-01 | 3.906590e-01 | 1.837470e-01 | 6.987180e-01 | 3.417090e+00 | 2.737920e+00 | 4.096260e+00 | 3.624060e+00 | 2.892060e+00 | 4.360350e+00 | 1 | 0.868000 | 1.868000 |  
GRB080506    |    311159    | 1.373820e-01 | 7.278330e-02 | 2.060430e-01 | 1.152310e-01 | 7.652320e-02 | 1.536780e-01 | 6.578040e-02 | 2.858090e-02 | 1.048060e-01 | 2.446310e-02 | 6.885020e-03 | 5.212510e-02 | 5.573000e-02 | 0.000000e+00 | 1.473200e-01 | 3.428580e-01 | 2.286210e-01 | 4.571560e-01 | 3.741280e-01 | 2.437820e-01 | 5.100400e-01 | 1 | 134.476000 | 135.476000 |  
GRB080503    |    310785    | 2.070120e-01 | 1.433170e-01 | 2.764160e-01 | 2.204410e-01 | 1.765410e-01 | 2.635080e-01 | 1.664920e-01 | 1.265650e-01 | 2.056090e-01 | 7.779670e-02 | 5.042490e-02 | 1.093750e-01 | 2.044270e-01 | 1.186750e-01 | 3.217990e-01 | 6.717420e-01 | 5.474960e-01 | 7.961960e-01 | 7.983720e-01 | 6.467570e-01 | 9.534630e-01 | 1 | 37.308000 | 38.308000 |  
