#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## XX_XXkeV: Photon flux in XX - XX keV, with unit of (number of photons)/cm^2/s.
## XX_XXkeV_low: The lower limit of photon flux in XX - XX keV (90% confidence region).
## XX_XXkeV_hi: The upper limit of photon flux in XX - XX keV (90% confidence region).
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec.
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB111201A   |    508800    | 1.549390e-01 | N/A | N/A | 1.928180e-01 | N/A | N/A | 1.720050e-01 | N/A | N/A | 9.130750e-02 | N/A | N/A | 2.640120e-01 | N/A | N/A | 6.123960e-01 | N/A | N/A | 7.895830e-01 | N/A | N/A | 1 | 1.900000 | 2.900000 |  
GRB111129A   |    508712    | 4.615140e-01 | 3.141860e-01 | 5.952590e-01 | 3.095370e-01 | N/A | N/A | 1.169560e-01 | 6.012360e-02 | 1.739610e-01 | 2.528560e-02 | N/A | N/A | N/A | N/A | N/A | 9.132800e-01 | 7.104120e-01 | 1.112170e+00 | 9.257720e-01 | N/A | N/A | 1 | 0.412000 | 1.412000 |  
GRB111126A   |  00048079001 | 1.953040e-01 | N/A | N/A | 2.318400e-01 | 1.823250e-01 | 2.807260e-01 | 2.023380e-01 | 1.574370e-01 | 2.488130e-01 | 1.070770e-01 | N/A | N/A | 3.051160e-01 | N/A | N/A | 7.393620e-01 | N/A | N/A | 9.372950e-01 | 6.905910e-01 | 1.108250e+00 | 1 | -0.144000 | 0.856000 |  
GRB111123A   |    508319    | 2.602710e-01 | N/A | N/A | 2.904580e-01 | N/A | N/A | 2.302100e-01 | N/A | N/A | 1.120130e-01 | N/A | N/A | 3.366570e-01 | N/A | N/A | 9.001040e-01 | 7.263560e-01 | 1.063300e+00 | 1.092050e+00 | 9.158540e-01 | 1.242300e+00 | 1 | 146.296000 | 147.296000 |  
GRB111121A   |    508161    | 1.375540e+00 | 1.190460e+00 | 1.566340e+00 | 2.151530e+00 | 2.020430e+00 | 2.283530e+00 | 2.286950e+00 | 2.144750e+00 | 2.431070e+00 | 1.227980e+00 | 1.088250e+00 | 1.365160e+00 | 2.956140e+00 | 2.181230e+00 | 4.079900e+00 | 7.042000e+00 | 6.693240e+00 | 7.390460e+00 | 8.770150e+00 | 7.915080e+00 | 9.923570e+00 | 1 | -0.264000 | 0.736000 |  
GRB111117A   |    507901    | 1.813930e-01 | 9.145240e-02 | 2.771510e-01 | 3.518620e-01 | 2.678400e-01 | 4.333680e-01 | 4.856120e-01 | 4.044630e-01 | 5.767640e-01 | 3.280170e-01 | 2.345910e-01 | 4.064640e-01 | 9.513380e-01 | N/A | N/A | 1.346880e+00 | 1.141940e+00 | 1.555360e+00 | 1.988220e+00 | 1.365030e+00 | 2.475500e+00 | 1 | -0.226000 | 0.774000 |  
GRB111109A   |    507342    | 2.234810e-01 | 1.373470e-01 | 2.674020e-01 | 1.914960e-01 | N/A | N/A | 1.034300e-01 | 5.955960e-02 | 1.495420e-01 | 3.273630e-02 | 0.000000e+00 | 5.776070e-02 | 6.118770e-02 | 0.000000e+00 | 9.876110e-02 | 5.511440e-01 | 4.108200e-01 | 6.927300e-01 | 5.795800e-01 | 4.146380e-01 | 7.547840e-01 | 1 | 1.400000 | 2.400000 |  
GRB111107A   |    507185    | 3.021770e-01 | 1.997840e-01 | 3.610660e-01 | 3.837820e-01 | 3.233110e-01 | 4.490060e-01 | 3.576670e-01 | 3.052460e-01 | 4.224090e-01 | 1.977690e-01 | 1.377890e-01 | 2.359430e-01 | 5.497730e-01 | 2.435350e-01 | 7.833090e-01 | 1.239170e+00 | 1.065340e+00 | 1.404230e+00 | 1.619900e+00 | 1.222890e+00 | 1.839970e+00 | 1 | 2.132000 | 3.132000 |  
GRB111103B   |    506903    | 1.701950e+00 | 1.545380e+00 | 1.862090e+00 | 2.305890e+00 | 2.203660e+00 | 2.408990e+00 | 2.080730e+00 | 1.984660e+00 | 2.177700e+00 | 9.794760e-01 | 8.816740e-01 | 1.076040e+00 | 2.181500e+00 | 1.704340e+00 | 2.822430e+00 | 7.068050e+00 | 6.799450e+00 | 7.336710e+00 | 8.270060e+00 | 7.715310e+00 | 8.956620e+00 | 1 | 5.476000 | 6.476000 |  
GRB111103A   |    506902    | 6.934720e-01 | 5.164890e-01 | 8.791920e-01 | 1.069180e+00 | 9.339460e-01 | 1.208470e+00 | 9.572000e-01 | 8.388580e-01 | 1.078410e+00 | 3.631220e-01 | 2.479560e-01 | 4.801360e-01 | 6.120120e-01 | 3.311840e-01 | 1.167080e+00 | 3.082970e+00 | 2.753310e+00 | 3.412170e+00 | 3.331840e+00 | 2.891430e+00 | 3.930410e+00 | 1 | 6.040000 | 7.040000 |  
GRB111029A   |    506519    | 6.827180e-01 | 5.659320e-01 | 7.990650e-01 | 5.511000e-01 | 4.706260e-01 | 6.342880e-01 | 1.825590e-01 | 1.203810e-01 | 2.400840e-01 | 2.002390e-02 | 0.000000e+00 | 5.323330e-02 | 2.323240e-02 | 0.000000e+00 | 8.436890e-02 | 1.436400e+00 | 1.266390e+00 | 1.607210e+00 | 1.439610e+00 | 1.267750e+00 | 1.614390e+00 | 1 | 23.616000 | 24.616000 |  
GRB111026A   |    506291    | 3.679640e-01 | 2.764680e-01 | 4.613760e-01 | 4.038440e-01 | 3.381690e-01 | 4.806220e-01 | 2.680040e-01 | 2.198930e-01 | 3.154240e-01 | 8.970720e-02 | 0.000000e+00 | 1.306330e-01 | 1.569850e-01 | N/A | N/A | 1.129430e+00 | 9.741520e-01 | 1.282920e+00 | 1.195160e+00 | 9.923790e-01 | 1.442770e+00 | 1 | 0.000000 | 1.000000 |  
GRB111022B   |    506074    | 7.843360e-02 | 0.000000e+00 | 1.820070e-01 | 5.163690e-02 | 0.000000e+00 | 1.239740e-01 | 2.309750e-02 | 0.000000e+00 | 5.058130e-02 | 6.830420e-03 | 0.000000e+00 | 2.407620e-02 | 1.722840e-02 | 0.000000e+00 | 4.614470e-02 | 1.606530e-01 | N/A | N/A | 1.706540e-01 | N/A | N/A | 1 | 49.536000 | 50.536000 |  
GRB111022A   |    506070    | 8.197950e-01 | 6.689070e-01 | 9.738030e-01 | 8.853570e-01 | 7.888510e-01 | 9.854610e-01 | 5.115380e-01 | 4.378180e-01 | 5.849200e-01 | 1.282050e-01 | 7.097540e-02 | 1.954960e-01 | 1.854450e-01 | 8.472380e-02 | 3.938990e-01 | 2.344890e+00 | 2.112080e+00 | 2.577800e+00 | 2.402140e+00 | 2.142630e+00 | 2.696770e+00 | 1 | -1.464000 | -0.464000 |  
GRB111020A   |    505926    | 2.753720e-01 | 1.683400e-01 | 3.701460e-01 | 2.846900e-01 | 2.239460e-01 | 3.484090e-01 | 2.120520e-01 | 1.601440e-01 | 2.681810e-01 | 9.969510e-02 | 4.934920e-02 | 1.425310e-01 | 2.758180e-01 | N/A | N/A | 8.708380e-01 | 6.865380e-01 | 1.044200e+00 | 1.029290e+00 | 7.557300e-01 | 1.227660e+00 | 1 | -0.316000 | 0.684000 |  
GRB111018A   |    505801    | 1.553170e-01 | N/A | N/A | 1.942210e-01 | N/A | N/A | 6.247900e-02 | 8.578620e-03 | 1.276880e-01 | 2.923610e-03 | 0.000000e+00 | 4.132140e-02 | 3.047800e-03 | 0.000000e+00 | 9.108740e-02 | 4.149190e-01 | 2.662140e-01 | 5.785980e-01 | 4.158440e-01 | 2.661960e-01 | 6.538890e-01 | 1 | 21.712000 | 22.712000 |  
GRB111016A   |    505646    | 2.684420e-01 | N/A | N/A | 3.101850e-01 | 2.415500e-01 | 3.825940e-01 | 2.226120e-01 | 1.618690e-01 | 2.879230e-01 | 8.155730e-02 | 0.000000e+00 | 1.281150e-01 | 1.509040e-01 | 0.000000e+00 | 2.566900e-01 | 8.827900e-01 | 6.995340e-01 | 1.064240e+00 | 9.518450e-01 | 7.236990e-01 | 1.227110e+00 | 1 | 115.228000 | 116.228000 |  
GRB111008A   |    505054    | 1.687190e+00 | 1.275980e+00 | 2.101090e+00 | 2.106890e+00 | 1.817300e+00 | 2.408470e+00 | 1.770810e+00 | 1.522390e+00 | 2.028630e+00 | 8.114330e-01 | 5.690160e-01 | 9.993600e-01 | 1.841810e+00 | 9.023670e-01 | 2.655560e+00 | 6.376310e+00 | 5.637020e+00 | 7.117220e+00 | 7.405880e+00 | 6.190520e+00 | 8.515910e+00 | 1 | 0.044000 | 1.044000 |  
GRB111005A   |    504779    | 4.952120e-01 | 2.918370e-01 | 6.453880e-01 | 3.772450e-01 | 2.887730e-01 | 4.351560e-01 | 1.950680e-01 | 1.160700e-01 | 2.798250e-01 | 6.893160e-02 | 3.652880e-02 | 8.511840e-02 | 1.587050e-01 | 6.570270e-02 | 2.086780e-01 | 1.133640e+00 | 8.637480e-01 | 1.400560e+00 | 1.210050e+00 | 8.876690e-01 | 1.500740e+00 | 1 | 0.772000 | 1.772000 |  
GRB110928A   |    504215    | 2.268630e-01 | 6.948760e-02 | 4.185080e-01 | 3.228520e-01 | 2.130620e-01 | 4.413190e-01 | 2.293870e-01 | 1.494400e-01 | 3.128170e-01 | 5.892540e-02 | 0.000000e+00 | 1.286620e-01 | 8.086000e-02 | 0.000000e+00 | 2.916760e-01 | 8.380270e-01 | 5.633830e-01 | 1.117710e+00 | 8.599560e-01 | 5.660400e-01 | 1.218370e+00 | 1 | 6.840000 | 7.840000 |  
GRB110921A   |    503652    | 5.362880e-01 | 2.674680e-01 | 8.379210e-01 | 7.251040e-01 | 5.339020e-01 | 9.242990e-01 | 6.170340e-01 | 4.579970e-01 | 7.872640e-01 | 2.565960e-01 | 1.158420e-01 | 3.726540e-01 | 4.971440e-01 | 0.000000e+00 | 9.468040e-01 | 2.135020e+00 | 1.648400e+00 | 2.626990e+00 | 2.375550e+00 | 1.734170e+00 | 3.100530e+00 | 1 | 2.872000 | 3.872000 |  
GRB110915A   |    503219    | 7.974300e-01 | 6.967350e-01 | 8.876300e-01 | 9.913590e-01 | 9.286110e-01 | 1.055370e+00 | 8.687920e-01 | 8.391380e-01 | 9.284560e-01 | 4.387780e-01 | 3.784800e-01 | 4.684760e-01 | 1.146100e+00 | 7.842350e-01 | 1.474420e+00 | 3.096360e+00 | 2.926690e+00 | 3.265860e+00 | 3.803680e+00 | 3.397120e+00 | 4.060830e+00 | 1 | 68.040000 | 69.040000 |  
GRB110827A   |    501520    | 1.052600e-01 | 4.696220e-02 | 1.586760e-01 | 1.179620e-01 | 7.920190e-02 | 1.389180e-01 | 9.763960e-02 | 6.322140e-02 | 1.350300e-01 | 4.951230e-02 | 1.696270e-02 | 8.131750e-02 | 1.528900e-01 | N/A | N/A | 3.707720e-01 | N/A | N/A | 4.587270e-01 | 2.873230e-01 | 5.879080e-01 | 1 | 2.116000 | 3.116000 |  
GRB110820A   |    501095    | 2.194100e-01 | 1.816940e-01 | 2.885400e-01 | 1.956410e-01 | N/A | N/A | 7.425120e-02 | 0.000000e+00 | 1.189020e-01 | 9.708290e-03 | 0.000000e+00 | 3.741720e-02 | 1.191350e-02 | 0.000000e+00 | 8.747710e-02 | 4.989090e-01 | 3.811790e-01 | 6.162100e-01 | 5.017820e-01 | 3.812120e-01 | 6.600180e-01 | 1 | 1.556000 | 2.556000 |  
GRB110818A   |    500914    | 3.734790e-01 | 0.000000e+00 | 5.449260e-01 | 4.862790e-01 | 3.696350e-01 | 6.031570e-01 | 4.551990e-01 | 3.723400e-01 | 5.697120e-01 | 2.462660e-01 | 1.655420e-01 | 3.141640e-01 | 7.389350e-01 | 2.625740e-01 | 1.020630e+00 | 1.561000e+00 | 1.227710e+00 | 1.868340e+00 | 2.008040e+00 | 1.373000e+00 | 2.402430e+00 | 1 | 27.260000 | 28.260000 |  
GRB110808A   |    458918    | 1.967080e-01 | 7.944830e-02 | 3.082660e-01 | 2.568210e-01 | 1.714390e-01 | 3.786890e-01 | 9.996380e-02 | 0.000000e+00 | 1.665710e-01 | 6.973090e-03 | 0.000000e+00 | 4.621930e-02 | 7.432180e-03 | 0.000000e+00 | 8.710870e-02 | 5.604500e-01 | 3.632200e-01 | 7.350770e-01 | 5.609290e-01 | 3.633060e-01 | 7.383970e-01 | 1 | 1.188000 | 2.188000 |  
GRB110801A   |    458521    | 4.080520e-01 | 3.108740e-01 | 5.056990e-01 | 3.480260e-01 | 2.890270e-01 | 4.151080e-01 | 1.867630e-01 | 1.359020e-01 | 2.372040e-01 | 5.870580e-02 | 1.983040e-02 | 9.528000e-02 | 1.092630e-01 | 0.000000e+00 | 1.979090e-01 | 1.001550e+00 | 8.451210e-01 | 1.158160e+00 | 1.052110e+00 | 8.630040e-01 | 1.259110e+00 | 1 | 341.784000 | 342.784000 |  
GRB110731A   |    458448    | 2.705450e+00 | 2.479350e+00 | 2.937220e+00 | 3.621480e+00 | 3.487910e+00 | 3.755590e+00 | 3.063830e+00 | 2.942990e+00 | 3.185700e+00 | 1.277800e+00 | 1.172310e+00 | 1.382790e+00 | 2.495970e+00 | 2.081210e+00 | 3.010780e+00 | 1.066860e+01 | 1.031160e+01 | 1.102630e+01 | 1.188670e+01 | 1.131690e+01 | 1.252350e+01 | 1 | -0.268000 | 0.732000 |  
GRB110726A   |    458059    | 2.999190e-01 | 2.107230e-01 | 3.916550e-01 | 4.199450e-01 | 3.482500e-01 | 4.966990e-01 | 2.115910e-01 | 1.483120e-01 | 2.697660e-01 | 2.486720e-02 | 0.000000e+00 | 6.357790e-02 | 2.792070e-02 | 0.000000e+00 | 9.104180e-02 | 9.563250e-01 | 8.063250e-01 | 1.107430e+00 | 9.593870e-01 | 8.073580e-01 | 1.115670e+00 | 1 | 0.612000 | 1.612000 |  
GRB110719A   |    457553    | 4.906980e-01 | 2.674070e-01 | 7.249880e-01 | 4.201430e-01 | 3.040130e-01 | 5.382090e-01 | 2.527180e-01 | 5.222490e-02 | 2.203650e-01 | 1.027700e-01 | 3.638320e-02 | 1.944300e-01 | 2.450250e-01 | 1.005670e-01 | 5.035600e-01 | 1.277550e+00 | 9.220610e-01 | 1.604250e+00 | 1.390730e+00 | 1.018030e+00 | 1.776700e+00 | 1 | 2.016000 | 3.016000 |  
GRB110715A   |    457330    | 1.449800e+01 | 1.369650e+01 | 1.531660e+01 | 1.779630e+01 | 1.737950e+01 | 1.821330e+01 | 1.418070e+01 | 1.384910e+01 | 1.451390e+01 | 5.943360e+00 | 5.705940e+00 | 6.178950e+00 | 1.224030e+01 | 1.109540e+01 | 1.353280e+01 | 5.241840e+01 | 5.126060e+01 | 5.358160e+01 | 5.871530e+01 | 5.697040e+01 | 6.055680e+01 | 1 | 1.856000 | 2.856000 |  
GRB110709B   |    456967    | 9.813830e-01 | 8.591010e-01 | 1.105980e+00 | 1.246500e+00 | 1.166090e+00 | 1.328140e+00 | 1.044310e+00 | 9.703650e-01 | 1.119390e+00 | 4.627520e-01 | 3.873270e-01 | 5.379950e-01 | 9.964050e-01 | 6.831180e-01 | 1.437850e+00 | 3.734940e+00 | 3.524810e+00 | 3.944830e+00 | 4.268590e+00 | 3.884020e+00 | 4.771050e+00 | 1 | 646.612000 | 647.612000 |  
GRB110709A   |    456939    | 1.655980e+00 | 1.500010e+00 | 1.815080e+00 | 2.007400e+00 | 1.911240e+00 | 2.104720e+00 | 1.557400e+00 | 1.474390e+00 | 1.641380e+00 | 6.279170e-01 | 5.465260e-01 | 7.087980e-01 | 1.248080e+00 | 9.412100e-01 | 1.671950e+00 | 5.848690e+00 | 5.598470e+00 | 6.098940e+00 | 6.468850e+00 | 6.062960e+00 | 6.953710e+00 | 1 | 34.248000 | 35.248000 |  
GRB110625A   |    456073    | 1.116220e+01 | 9.753130e+00 | 1.261450e+01 | 1.644750e+01 | 1.547640e+01 | 1.742800e+01 | 1.484900e+01 | 1.389310e+01 | 1.581810e+01 | 6.149600e+00 | 5.374110e+00 | 6.914840e+00 | 1.138050e+01 | 8.751550e+00 | 1.493380e+01 | 4.860820e+01 | 4.615800e+01 | 5.106190e+01 | 5.383920e+01 | 5.020510e+01 | 5.801370e+01 | 1 | 13.740000 | 14.740000 |  
GRB110610A   |    455155    | 1.063380e+00 | 9.337480e-01 | 1.163290e+00 | 1.269230e+00 | 1.189960e+00 | 1.352350e+00 | 1.078880e+00 | 1.007900e+00 | 1.156670e+00 | 5.718360e-01 | 4.622130e-01 | 5.990970e-01 | 1.554170e+00 | 9.891030e-01 | 1.667900e+00 | 3.955210e+00 | 3.739860e+00 | 4.166930e+00 | 4.874730e+00 | 4.353090e+00 | 5.207460e+00 | 1 | 34.424000 | 35.424000 |  
GRB110604A   |    454779    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB110530A   |    454473    | 1.186140e-01 | N/A | N/A | 1.383550e-01 | N/A | N/A | 1.161410e-01 | N/A | N/A | 5.899980e-02 | N/A | N/A | 1.635300e-01 | N/A | N/A | 4.320080e-01 | N/A | N/A | 5.624300e-01 | 3.543310e-01 | 7.336030e-01 | 1 | 1.028000 | 2.028000 |  
GRB110521A   |    453788    | 7.486880e-02 | N/A | N/A | 1.199110e-01 | 6.589350e-02 | 1.674360e-01 | 1.409220e-01 | N/A | N/A | 9.590750e-02 | N/A | N/A | 3.763660e-01 | N/A | N/A | 4.386770e-01 | 2.747810e-01 | 5.908250e-01 | 6.701640e-01 | 0.000000e+00 | 5.863900e+00 | 1 | 7.568000 | 8.568000 |  
GRB110520A   |    453747    | 2.632220e-01 | 1.700630e-01 | 3.384620e-01 | 3.325580e-01 | 2.978530e-01 | 4.029400e-01 | 3.158940e-01 | 2.611020e-01 | 3.802210e-01 | 1.784830e-01 | 1.154020e-01 | 2.299470e-01 | 5.299560e-01 | N/A | N/A | 1.088180e+00 | 8.960910e-01 | 1.272420e+00 | 1.455380e+00 | 1.202400e+00 | 1.672380e+00 | 1 | 4.140000 | 5.140000 |  
GRB110519A   |    453628    | 1.794850e+00 | 1.571960e+00 | 2.019910e+00 | 1.671960e+00 | 1.540300e+00 | 1.806930e+00 | 8.217330e-01 | 7.309220e-01 | 9.116830e-01 | 1.814980e-01 | 1.177250e-01 | 2.529450e-01 | 2.557760e-01 | 1.440130e-01 | 4.393930e-01 | 4.470040e+00 | 4.152960e+00 | 4.787060e+00 | 4.544320e+00 | 4.202220e+00 | 4.900610e+00 | 1 | 2.348000 | 3.348000 |  
GRB110503A   |    452685    | 5.341620e+00 | 4.633400e+00 | 6.076210e+00 | 9.496330e+00 | 8.951500e+00 | 1.004340e+01 | 1.018460e+01 | 9.601410e+00 | 1.077470e+01 | 4.604830e+00 | 4.126040e+00 | 5.075310e+00 | 8.492030e+00 | 6.798750e+00 | 1.068360e+01 | 2.962730e+01 | 2.826770e+01 | 3.098890e+01 | 3.351450e+01 | 3.134370e+01 | 3.600290e+01 | 1 | -0.120000 | 0.880000 |  
GRB110422A   |    451901    | 5.733650e+00 | 5.186230e+00 | 6.296820e+00 | 8.717480e+00 | 8.336450e+00 | 9.100340e+00 | 9.158600e+00 | 8.755400e+00 | 9.565080e+00 | 5.006180e+00 | 4.665610e+00 | 5.340020e+00 | 1.261250e+01 | 1.035900e+01 | 1.548260e+01 | 2.861590e+01 | 2.762320e+01 | 2.960990e+01 | 3.622220e+01 | 3.375990e+01 | 3.920680e+01 | 1 | 6.904000 | 7.904000 |  
GRB110420B   |    451794    | 1.287410e-03 | 0.000000e+00 | 7.284980e-02 | 6.681870e-02 | 3.460350e-02 | 2.201210e-01 | 3.420510e-01 | 2.276750e-01 | 4.431610e-01 | 4.259830e-02 | 0.000000e+00 | 1.192140e-01 | 4.345440e-02 | 0.000000e+00 | 1.505230e-01 | 4.499180e-01 | 3.147490e-01 | 6.583230e-01 | 4.484230e-01 | 3.151200e-01 | 6.819430e-01 | 1 | -0.450000 | 0.550000 |  
GRB110420A   |    451757    | 5.568020e+00 | 4.902640e+00 | 6.094240e+00 | 4.188490e+00 | 3.814530e+00 | 4.504200e+00 | 2.181440e+00 | 1.895700e+00 | 2.438270e+00 | 7.945980e-01 | 6.984090e-01 | 8.732670e-01 | 1.907190e+00 | 1.698660e+00 | 2.068970e+00 | 1.272870e+01 | 1.170690e+01 | 1.363120e+01 | 1.383200e+01 | 1.199100e+01 | 1.552810e+01 | 1 | 8.044000 | 9.044000 |  
GRB110414A   |    451343    | 4.225760e-01 | 1.953760e-01 | 6.637650e-01 | 4.717100e-01 | 3.392190e-01 | 6.168380e-01 | 3.087050e-01 | 2.045010e-01 | 4.200900e-01 | 9.731100e-02 | N/A | N/A | 1.609570e-01 | 0.000000e+00 | 3.516020e-01 | 1.300300e+00 | 9.492740e-01 | 1.652840e+00 | 1.363950e+00 | 9.666490e-01 | 1.784510e+00 | 1 | 8.704000 | 9.704000 |  
GRB110412A   |    451191    | 4.896660e-01 | 2.724480e-01 | 7.144890e-01 | 6.746480e-01 | 5.231960e-01 | 8.319040e-01 | 5.997710e-01 | 4.647750e-01 | 7.422660e-01 | 2.664040e-01 | 1.464410e-01 | 3.323460e-01 | 5.482190e-01 | 0.000000e+00 | 9.689700e-01 | 2.030490e+00 | 1.639950e+00 | 2.418950e+00 | 2.312280e+00 | 1.678660e+00 | 2.944590e+00 | 1 | 19.004000 | 20.004000 |  
GRB110411A   |    451165    | 4.579980e-01 | 3.503700e-01 | 5.667890e-01 | 4.991950e-01 | 4.253680e-01 | 5.768320e-01 | 2.754770e-01 | 2.162180e-01 | 3.332120e-01 | 6.114280e-02 | 2.379720e-02 | 1.101300e-01 | 8.330910e-02 | 0.000000e+00 | 2.278340e-01 | 1.293810e+00 | 1.122440e+00 | 1.465170e+00 | 1.315980e+00 | 1.132240e+00 | 1.520560e+00 | 1 | 4.732000 | 5.732000 |  
GRB110407A   |    450884    | 1.227880e-01 | N/A | N/A | 1.594490e-01 | N/A | N/A | 1.536710e-01 | N/A | N/A | 8.736740e-02 | N/A | N/A | 2.972680e-01 | N/A | N/A | 5.317760e-01 | 3.575170e-01 | 6.956000e-01 | 7.379910e-01 | 4.654610e-01 | 9.452520e-01 | 1 | 27.640000 | 28.640000 |  
GRB110402A   |    450545    | 8.802130e-01 | 6.813530e-01 | 1.197050e+00 | 1.221500e+00 | 9.523840e-01 | 1.491630e+00 | 1.253440e+00 | 1.067000e+00 | 1.514670e+00 | 7.627880e-01 | 5.373740e-01 | 9.567400e-01 | 2.488200e+00 | 1.052760e+00 | 3.237600e+00 | 4.129340e+00 | 3.427160e+00 | 4.810800e+00 | 5.871230e+00 | 4.139610e+00 | 6.630340e+00 | 1 | 3.180000 | 4.180000 |  
GRB110319A   |    449578    | 1.193520e+00 | 1.051090e+00 | 1.333720e+00 | 7.216250e-01 | 6.514800e-01 | 7.978760e-01 | 1.830990e-01 | 1.260260e-01 | 2.347240e-01 | 1.758100e-02 | 0.000000e+00 | 3.927680e-02 | 2.045170e-02 | N/A | N/A | 2.115850e+00 | 1.936780e+00 | 2.294160e+00 | 2.118860e+00 | 1.937740e+00 | 2.296530e+00 | 1 | 13.104000 | 14.104000 |  
GRB110319B   |  00449578001 | 4.520710e-01 | N/A | N/A | 4.535640e-01 | 4.010430e-01 | 5.153100e-01 | 3.278310e-01 | 2.697960e-01 | 3.904100e-01 | 1.479770e-01 | N/A | N/A | 3.781300e-01 | N/A | N/A | 1.387150e+00 | 1.218260e+00 | 1.543000e+00 | 1.655650e+00 | 1.342800e+00 | 1.784980e+00 | 1 | 3.220000 | 4.220000 |  
GRB110318B   |    449549    | 2.080800e-01 | 1.297410e-01 | 2.542440e-01 | 2.325810e-01 | 1.802680e-01 | 2.899710e-01 | 1.858150e-01 | 1.406430e-01 | 2.315080e-01 | 9.088040e-02 | 0.000000e+00 | 1.297720e-01 | 2.471830e-01 | 0.000000e+00 | 3.264850e-01 | 7.171020e-01 | 5.669070e-01 | 8.616030e-01 | 8.718650e-01 | 6.895690e-01 | 1.043360e+00 | 1 | 0.756000 | 1.756000 |  
GRB110318A   |    449542    | 1.606750e+00 | 1.359540e+00 | 1.862690e+00 | 2.705260e+00 | 2.510770e+00 | 2.902080e+00 | 2.575970e+00 | 2.389110e+00 | 2.765580e+00 | 9.776480e-01 | 8.185880e-01 | 1.136890e+00 | 1.597090e+00 | 1.184870e+00 | 2.161840e+00 | 7.865630e+00 | 7.393140e+00 | 8.338240e+00 | 8.485070e+00 | 7.859920e+00 | 9.182670e+00 | 1 | 1.952000 | 2.952000 |  
GRB110315A   |    449399    | 5.769180e-01 | 3.986140e-01 | 7.570460e-01 | 6.022500e-01 | 5.003190e-01 | 7.167130e-01 | 3.742600e-01 | 3.009630e-01 | 4.504380e-01 | 1.171650e-01 | 0.000000e+00 | 1.706010e-01 | 1.980530e-01 | 0.000000e+00 | 3.914940e-01 | 1.670550e+00 | 1.408360e+00 | 1.929890e+00 | 1.751320e+00 | 1.433160e+00 | 2.088470e+00 | 1 | 3.128000 | 4.128000 |  
GRB110312A   |    449074    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 1 | 44.204000 | 45.204000 |  
GRB110305A   |    448229    | 4.248890e-01 | 2.071220e-01 | 6.479070e-01 | 4.500880e-01 | 3.197760e-01 | 5.911150e-01 | 2.700720e-01 | 1.632450e-01 | 3.827260e-01 | 7.620470e-02 | 0.000000e+00 | 1.359810e-01 | 1.188230e-01 | 0.000000e+00 | 2.962780e-01 | 1.221260e+00 | 8.854610e-01 | 1.557190e+00 | 1.263590e+00 | 8.982750e-01 | 1.667760e+00 | 1 | 6.064000 | 7.064000 |  
GRB110223B   |    446677    | 1.390100e-01 | N/A | N/A | 1.796730e-01 | N/A | N/A | 1.699430e-01 | N/A | N/A | 9.478140e-02 | N/A | N/A | 2.820910e-01 | N/A | N/A | 5.834260e-01 | N/A | N/A | 8.068860e-01 | N/A | N/A | 1 | 0.992000 | 1.992000 |  
GRB110223A   |    446674    | 1.977040e-01 | 0.000000e+00 | 3.056840e-01 | 2.260030e-01 | 1.626120e-01 | 2.936800e-01 | 1.406970e-01 | 8.424280e-02 | 2.009030e-01 | 3.793100e-02 | 0.000000e+00 | 7.739680e-02 | 5.621130e-02 | 0.000000e+00 | 1.621120e-01 | 6.021440e-01 | 4.395920e-01 | 7.652440e-01 | 6.189050e-01 | 4.432410e-01 | 8.155300e-01 | 1 | 0.080000 | 1.080000 |  
GRB110213A   |    445414    | 7.965530e-01 | N/A | N/A | 5.990680e-01 | N/A | N/A | 1.567210e-01 | 2.890280e-02 | 3.163970e-01 | 1.089000e-02 | N/A | N/A | 1.185980e-02 | N/A | N/A | 1.562740e+00 | 9.286640e-01 | 2.191220e+00 | 1.563530e+00 | 9.292470e-01 | 2.194100e+00 | 1 | 8.308000 | 9.308000 |  
